display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
1883301,Account Executive - Book to inherit,Not Specified,London,London,London,YES,Insurance & Superannuation,250000.00,250000.00,Annual,250000.0,250000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>How often does an Account Executive opportunity come with a £250k+ income book ready to inherit from day one? <br />I'm working with a highly respected, established independent insurance Broker looking for a Commercial Account Executive to take ownership of an existing portfolio generating approximately £250k-£260k in income. <br />The book is made up of high-end SME and smaller corporate clients, with individual cases typically generating around £5k-£15k income. <br />So rather than starting with a blank sheet of paper, you'll have an established portfolio of clients to meet, relationships to develop and a substantial book to make your own from the outset.</p> <p><strong>The opportunity<",743927df76ad99c2,ref:1883301,False,False
1883296,Account Executive - Book to inherit,Watford,Hertfordshire,Hertfordshire,Hertfordshire,YES,Insurance & Superannuation,250000.00,250000.00,Annual,250000.0,250000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>How often does an Account Executive opportunity come with a £250k+ income book ready to inherit from day one? <br />I'm working with a highly respected, established independent insurance Broker looking for a Commercial Account Executive to take ownership of an existing portfolio generating approximately £250k-£260k in income. <br />The book is made up of high-end SME and smaller corporate clients, with individual cases typically generating around £5k-£15k income. <br />So rather than starting with a blank sheet of paper, you'll have an established portfolio of clients to meet, relationships to develop and a substantial book to make your own from the outset.</p> <p><strong>The opportunity<",ca36fd55273fe95e,ref:1883296,False,False
1883290,Technical Consultant - Financial Planning,Bristol,Somerset,Bristol & Bath,Bristol & Bath,YES,Banking & Financial Services,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Not every technical financial planning role means more of the same.</strong></p> <p>This job gives you something different: more influence, more progression and the chance to become an expert whilst working from home.</p> <p><strong>A competitive starting salary including a 10% non-contributory pension and generous bonus scheme that has paid out every year since Covid.</strong></p> <p>They have two promotional runs every year giving you the opportunity to learn, grow and push up that salary. </p> <p>There's also an extensive benefits package including: </p><ul> <li><strong>Non-contributory pension (10%)</strong></li> <li><strong>28 days leave</strong></li> <li><strong>PHI</strong>",86026d06c3359541,ref:1883290,False,False
1883285,Technical Consultant - Financial Planning,Manchester,Lancashire,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Banking & Financial Services,50000.00,50000.00,Annual,50000.0,50000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Not every technical financial planning role means more of the same.</strong></p> <p>This job gives you something different: more influence, more progression and the chance to become an expert whilst working from home.</p> <p><strong>Starting salary is up to c£50,000, includes a 10% non-contributory pension and generous bonus scheme that has paid out every year since Covid.</strong></p> <p>They have two promotional runs every year giving you the opportunity to learn, grow and push up that salary. </p> <p>There's also an extensive benefits package including: </p><ul> <li><strong>Non-contributory pension (10%)</strong></li> <li><strong>28 days leave</strong></li> <li><strong>PHI</str",6d7ad0f77623c575,ref:1883285,False,False
1883282,Financial Planner (IFA),Leeds,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Banking & Financial Services,65000.00,65000.00,Annual,65000.0,65000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>No consolidator. No restricted proposition. Proper independent advice.<br /></strong><br /> This is a directly authorised, privately owned financial planning firm in North Leeds that has grown to more than £120m AUM, while staying genuinely independent.</p> <p><strong>You'll join on a strong basic of up to c£65,000, inherit existing clients over time and have access to a proven multi-channel approach to generating new business. </strong></p> <p>There's also an uncapped bonus structure and a clear framework for increasing your basic salary as your AUM and responsibilities grow.</p> <p> So the proposition isn't just about earning more from sales. It's designed to reward both commerc",61e378079ee71cde,ref:1883282,False,False
1884427,Accounts Senior / Assistant Manager,Leatherhead,Surrey,Surrey,Surrey,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Job Opportunity: Qualified Practice Accountant / Assistant Manager<br /></strong> </p><p></p> <p><b>Location:</b> Leatherhead, Surrey</p> <p><b>Employment Type:</b> Permanent, Full Time</p> <p><b>Sector:</b> Accountancy Practice / Business Services</p> <p></p> <p><b>TPF Recruitment</b>, the leading accountancy practice recruiters in the South, are delighted to be supporting a highly regarded and growing accountancy practice with the recruitment of a <b>Qualified Practice Accountant / Assistant Manager</b>.</p> <p>This is an excellent opportunity for a recently qualified accountant looking to take the next step in their career within a varied business services environment. The role",4f8b8eb9f332c98e,ref:1884427,False,False
1884418,Client Bookkeeper & Payroll Administrator,Marlborough,Wiltshire,Wiltshire,Wiltshire,YES,Accounting,30000.00,35000.00,Annual,30000.0,35000.0,,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Client Bookkeeper & Payroll Administrator - Marlborough - £30,000 - £35,000</strong></p> <p>If you're someone who takes pride in getting the detail right, enjoys working with clients and likes being part of a collaborative team, this could be an excellent opportunity to consider.</p> <p>Trial Balance are delighted to be working with an established accountancy practice looking to recruit a Client Bookkeeper & Payroll Administrator to join its team in Marlborough. Working across a portfolio of clients, you'll play an important role in maintaining accurate financial records, managing payroll requirements and supporting the smooth delivery of wider accounting services.</p> <p><strong>",cc580c94d965faa5,ref:1884418,False,False
1884328,Financial Controller,Stevenage,Hertfordshire,Hertfordshire,Hertfordshire,YES,Accounting,80000.00,90000.00,Annual,80000.0,90000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Head of Finance - Remote - will only be required in Hertfordshire office for meetings</strong></p> <p><strong>£80,000 - £90,000 + 20-25% bonus</strong></p> <p><strong>1 year fixed term contract</strong></p> <p>Are you a commercially minded finance leader who enjoys being hands-on and making a genuine impact? This role will be<strong> fully remote</strong> only going into the office for meetings. This is a 1 year fixed term contract with scope to become permanent.</p> <p>We're working with an exciting and growing organisation that is looking to appoint a Head of Finance reporting to the CFO to take ownership of the finance function and play a key role in the company's continued gro",04b3efc1b5520ebc,ref:1884328,False,False
1884326,Accounts Assistant,Not Specified,Lancashire,Other / Unknown,Other / Unknown,NO,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,4,purchase ledger; sales ledger; invoice processing; bank reconciliations,LIKELY_IN,family title is a strong inclusion signal,"<p>RG Consultancy are delighted to be supporting an excellent, award-winning and growing construction company based in Bamber Bridge, Preston who are looking to add an Accounts Assistant to their team. </p> <p>Due to growth, the opportunity has arisen to join their accounts team as Accounts Assistant and work closely with the Finance Manager to ensure the day-to-day finance duties are being covered.</p> <p>The role include:</p> <ul> <li>Purchase ledger</li> <li>Sales ledger</li> <li>Invoice processing</li> <li>Bank reconciliations</li> <li>Dealing with accounts queries</li> <li>Supporting the Finance Manager with month end</li> <li>Working on Sage and Excel</li> </ul> <p>CIS knowledge or con",c583d38907adbe53,ref:1884326,False,False
1884321,Finance Manager,Liverpool,Merseyside,Merseyside - Liverpool,Merseyside - Liverpool,YES,Accounting,40000.00,40000.00,Annual,40000.0,40000.0,40000.0,structured,£30k–£40k,TITLE,4,accounts payable; bank reconciliations; credit control; payroll processing,OUT_SPECIALIST,specialist/senior title boundary,"<p>Finance Manager</p> <p><strong>Location:</strong> Liverpool (L6)<br /><strong>Salary:</strong> Up to £40,000 per annum<br /><strong>Hours:</strong> Monday to Friday, 8:30am to 5:00pm (30-minute lunch)<br /><strong>Working Pattern:</strong> Full-time, Office-Based<br /><strong>Reporting To:</strong> Managing Director</p> <p>An exciting opportunity has arisen for a Finance Manager to join a long-established, employee-owned manufacturing business in Liverpool.</p> <p>Due to the planned retirement of the current Finance Manager, we are seeking a trustworthy, confident and approachable finance professional to take ownership of the finance function. A structured handover and transition period w",4f4ad70735d98635,ref:1884321,False,False
1884313,Purchase Ledger Clerk,Blackburn,Lancashire,Lancashire - East,Lancashire - East,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,3,accounts payable; purchase ledger; supplier invoices,LIKELY_IN,family title is a strong inclusion signal,"<p>A good Purchase Ledger professional does a lot more than process invoices.</p> <p></p> <p>You're the person making sure suppliers get paid correctly, queries don't sit unanswered and the numbers going into the finance system are accurate. When something doesn't add up, you're usually the one who spots it and gets it sorted.</p> <p></p> <p>If you're organised, good with detail and like being part of a finance team where people actually work together, this could be a great next move.</p> <p></p> <p>You'll be joining an established team with experienced colleagues around you and supportive management. There's plenty to keep you busy, but you won't be expected to figure everything out on your",96d77cd78d18ef18,ref:1884313,False,False
1884311,Recruitment Account Coordinator,Telford,Shropshire,Shropshire,Shropshire,YES,HR / Recruitment,,,Hourly,,,28119.0,description_fallback,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Full time (40h) - In Branch - Temp ongoing - 5 out of 7 days</strong></p> <p><strong>Salary: £14.42 per hour</strong></p> <p>Have you considered a career in recruitment? You possess drive, ambition, discipline, and structure, but haven't yet had the opportunity to put it all into practice? Come and showcase your potential at Staffline.</p> <p><strong>The Opportunity</strong></p> <p>This is your chance to join the UK's largest recruitment business as a Temporary Onsite Recruitment Account Coordinator. In this role, you'll be providing temporary workers to our highly successful warehousing operation in Telford.</p> <p>To excel in this role, your focus will be on customers, committed",e433c6a616f0bb0d,ref:1884311,False,False
