anchor_location,anchor_region,anchor_job_count,nearby_location,nearby_region,nearby_job_count,distance_miles,distance_method,max_distance_miles,display_location_policy,review_status
Sutton-in-ashfield,Nottinghamshire,1,Mansfield,Nottinghamshire,1,2.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Sutton-in-ashfield,Nottinghamshire,1,Chesterfield,Derbyshire,1,10.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Sutton-in-ashfield,Nottinghamshire,1,Nottingham,Nottinghamshire,5,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Swindon,Wiltshire,4,Marlborough,Wiltshire,1,9.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Swindon,Wiltshire,4,Faringdon,Oxfordshire,1,10.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Swindon,Wiltshire,4,Cirencester,Gloucestershire,1,13.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Epsom,Surrey,3,3.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Sutton,London,2,4.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Redhill,Surrey,4,4.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Fetcham,Surrey,1,5.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Chessington,London,1,5.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Dorking,Surrey,2,5.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Carshalton,London,1,6.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Morden,London,1,7.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Croydon,London,3,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Horley,Surrey,1,8.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Kingston Upon Thames,London,1,8.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Walton-on-thames,Surrey,1,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Oxted,Surrey,1,10.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Wandsworth,London,4,11.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Shepperton,Surrey,1,11.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Beckenham,London,1,12.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Lingfield,Surrey,2,12.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Crawley,Sussex,2,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Bromley,London,4,13.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Chertsey,Surrey,1,13.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Isleworth,London,3,13.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Faygate,Sussex,1,13.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Brentford,London,2,13.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tadworth,Surrey,1,Knightsbridge,London,1,14.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tamworth,Staffordshire,1,Lichfield,Staffordshire,2,6.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tamworth,Staffordshire,1,Chelmsley Wood,West Midlands - Birmingham & Solihull,2,10.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tamworth,Staffordshire,1,Nuneaton,West Midlands - Coventry & Warwickshire,2,12.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tamworth,Staffordshire,1,Walsall,West Midlands - Black Country,1,12.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tamworth,Staffordshire,1,Birmingham,West Midlands - Birmingham & Solihull,31,13.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tamworth,Staffordshire,1,Cannock,Staffordshire,1,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Telford,Shropshire,1,Wellington,Shropshire,1,3.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Telford,Shropshire,1,Shrewsbury,Shropshire,1,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thame,Oxfordshire,1,Aylesbury,Buckinghamshire,3,8.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thame,Oxfordshire,1,Oxford,Oxfordshire,10,12.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thame,Oxfordshire,1,High Wycombe,Buckinghamshire,6,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thame,Oxfordshire,1,Bicester,Oxfordshire,1,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thatcham,Berkshire,1,Newbury,Berkshire,1,2.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thatcham,Berkshire,1,Basingstoke,Hampshire,1,12.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thatcham,Berkshire,1,Reading,Berkshire,7,13.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Thetford,Norfolk,1,Bury St Edmunds,Suffolk,1,11.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Dudley,West Midlands - Black Country,1,2.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Wolverhampton,West Midlands - Black Country,3,4.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Walsall,West Midlands - Black Country,1,5.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Birmingham,West Midlands - Birmingham & Solihull,31,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Cannock,Staffordshire,1,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Chelmsley Wood,West Midlands - Birmingham & Solihull,2,14.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Solihull,West Midlands - Birmingham & Solihull,3,14.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tipton,West Midlands - Black Country,2,Lichfield,Staffordshire,2,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,Tunbridge Wells,Kent,1,4.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,Sevenoaks,Kent,2,6.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,West Malling,Kent,1,8.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,Maidstone,Kent,5,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,Snodland,Kent,1,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,Lingfield,Surrey,2,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,Oxted,Surrey,1,12.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tonbridge,Kent,4,Cranbrook,Kent,1,13.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Truro,Cornwall,1,Falmouth,Cornwall,1,7.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Truro,Cornwall,1,Redruth,Cornwall,1,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tunbridge Wells,Kent,1,Tonbridge,Kent,4,4.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tunbridge Wells,Kent,1,Sevenoaks,Kent,2,10.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tunbridge Wells,Kent,1,Cranbrook,Kent,1,12.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tunbridge Wells,Kent,1,Lingfield,Surrey,2,12.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tunbridge Wells,Kent,1,West Malling,Kent,1,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tunbridge Wells,Kent,1,Maidstone,Kent,5,14.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Tunbridge Wells,Kent,1,Oxted,Surrey,1,14.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Hornchurch,London,1,1.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Dagenham,London,2,3.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Rainham,London,1,3.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Brentwood,Essex,1,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Dartford,Kent,1,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Ilford,London,1,7.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Gravesend,Kent,2,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Sidcup,London,1,11.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Chislehurst,London,1,12.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Upminster,London,1,Bromley,London,4,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Southall,London,1,5.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Slough,Berkshire,2,5.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Harrow,London,3,6.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Windsor,Berkshire,1,6.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Isleworth,London,3,7.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Staines,Surrey,2,8.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Watford,Hertfordshire,2,8.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Bushey,London,1,8.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Brentford,London,2,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Middlesex,London,6,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Amersham,Buckinghamshire,1,10.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Maidenhead,Berkshire,1,10.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Shepperton,Surrey,1,10.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Chertsey,Surrey,1,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Borehamwood,London,3,11.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Kings Langley,Hertfordshire,1,11.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Chesham,Buckinghamshire,1,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Walton-on-thames,Surrey,1,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Kingston Upon Thames,London,1,12.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Marlow,Buckinghamshire,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,High Wycombe,Buckinghamshire,6,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Wandsworth,London,4,13.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Barnet,London,1,14.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Knightsbridge,London,1,14.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Hemel Hempstead,Hertfordshire,4,14.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Bracknell,Berkshire,4,14.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Uxbridge,London,3,Chessington,London,1,15.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Normanton,Yorkshire - West,1,3.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Dewsbury,Yorkshire - West,2,5.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Batley,Yorkshire - West,1,5.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Leeds,Yorkshire - West,25,8.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Pudsey,Yorkshire - West,1,10.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Brighouse,Yorkshire - West,4,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Huddersfield,Yorkshire - West,2,12.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wakefield,Yorkshire - West,9,Bradford,Yorkshire - West,11,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Tipton,West Midlands - Black Country,2,5.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Wolverhampton,West Midlands - Black Country,3,5.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Dudley,West Midlands - Black Country,1,7.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Cannock,Staffordshire,1,7.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Birmingham,West Midlands - Birmingham & Solihull,31,8.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Lichfield,Staffordshire,2,9.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Tamworth,Staffordshire,1,12.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Chelmsley Wood,West Midlands - Birmingham & Solihull,2,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walsall,West Midlands - Black Country,1,Solihull,West Midlands - Birmingham & Solihull,3,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Shepperton,Surrey,1,1.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Chertsey,Surrey,1,4.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Chessington,London,1,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Staines,Surrey,2,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Kingston Upon Thames,London,1,5.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Isleworth,London,3,6.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Fetcham,Surrey,1,7.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Epsom,Surrey,3,7.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Brentford,London,2,8.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Southall,London,1,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Morden,London,1,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Sutton,London,2,9.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Tadworth,Surrey,1,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Wandsworth,London,4,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Windsor,Berkshire,1,10.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Carshalton,London,1,10.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Dorking,Surrey,2,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Slough,Berkshire,2,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Uxbridge,London,3,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Middlesex,London,6,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Guildford,Surrey,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Knightsbridge,London,1,13.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Croydon,London,3,13.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Harrow,London,3,13.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Redhill,Surrey,4,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,Bracknell,Berkshire,4,14.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Walton-on-thames,Surrey,1,London,London,220,15.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Knightsbridge,London,1,3.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Morden,London,1,4.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Brentford,London,2,4.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Lambeth,London,1,4.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Kingston Upon Thames,London,1,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,London,London,220,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Middlesex,London,6,5.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Isleworth,London,3,5.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Carshalton,London,1,6.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Croydon,London,3,6.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Islington,London,1,7.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Sutton,London,2,7.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Chessington,London,1,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Southall,London,1,7.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Wandsworth,London,4,Beckenham,London,1,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
